label,x_pos_mean,x_pos_stdev,y_pos_mean,y_pos_std_dev,mouse_event_counts,left_mouse_held_time,middle_mouse_held_time,right_mouse_held_time,left_mouseup_counts,middle_mouseup_counts,right_mouseup_counts,total_key_up_counts,keyup_keys_in_q1,total_key_time_held,key_held_keys_in_q1,alnum_keys_in_q1,movement_key_ratio
game,0.18229166666666666,0.0,0.0925925925925926,0.0,3,0.23269851605097452,0.0,0.0,1,0,0,81,2,52.58738303184509,1,1,1.1624710045461137
game,0.18229166666666666,0.0,0.09259259259259259,1.3877787807814457e-17,14,1.0411975661913553,0.0,0.0,7,0,0,191,1,127.79836654663086,1,1,1.0679613978368327
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.8959588527679443,0.0,0.0,5,0,0,156,1,121.0304696559906,1,1,1.2669321940396843
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.908181099096934,0.0,0.0,5,0,0,142,1,121.54259419441223,1,1,1.2443735919492651
game,0.18229166666666666,0.0,0.0925925925925926,0.0,3,0.29787866671880087,0.0,0.0,2,0,0,38,2,70.54747319221497,1,1,0.7234025342940288
game,0.18229166666666666,0.0,0.0925925925925926,0.0,3,0.30200380086898804,0.0,0.0,1,0,0,64,2,64.40652060508728,1,1,1.2301611377025887
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.9894702951113383,0.0,0.0,5,0,0,148,1,126.45539665222168,1,1,1.1409360604896757
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,1.0249233444531758,0.0,0.0,5,0,0,134,1,128.09468793869019,1,1,1.0960393257674104
game,0.18229166666666666,0.0,0.09259259259259259,1.3877787807814457e-17,14,1.0680986007054647,0.0,0.0,7,0,0,189,2,130.9197449684143,1,1,1.056964441927001
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,0.9066960493723552,0.0,0.0,5,0,0,155,1,121.2929379940033,1,1,1.2440853649152304
game,0.18229166666666666,0.0,0.0925925925925926,0.0,12,0.9746368090311687,0.0,0.0,6,0,0,168,1,124.98320627212524,1,1,1.1533234199156002
game,0.18229166666666669,2.7755575615628914e-17,0.09259259259259259,1.3877787807814457e-17,10,1.011524252096812,0.0,0.0,5,0,0,138,1,127.8898413181305,1,1,1.1186160024698135
game,0.18229166666666666,0.0,0.0925925925925926,0.0,9,0.7864199956258138,0.0,0.0,5,0,0,139,2,129.95464825630188,1,1,0.9773259764538254
game,-1.0,0.0,-1.0,0.0,1,0.0,0.0,0.0,0,0,0,1,1,0.11037206649780273,1,1,0.0
game,0.9095982142857142,0.10667746249211064,0.0496031746031746,0.011923119297169278,14,0.00039351781209309895,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0004935463269551595,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0007411360740661622,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.0003142992655436198,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,4,0.0007320006688435872,0.0,0.0,2,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,2,0.0004377841949462891,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0
game,0.9635416666666666,0.0,0.0462962962962963,0.0,1,0.0,0.0,0.0,0,0,0,58,1,60.74133062362671,1,1,1.2373268146599474
game,0.4309477442388835,0.1936214641217596,0.4097966028345776,0.15172279948934964,3081,0.1003715713818868,0.0,0.08812886873881022,16,0,2,114,2,90.58570599555969,1,1,15.710703912869157
game,0.4672206228735933,0.06963319515353755,0.47289104073977145,0.05669572273364577,3821,0.1488604187965393,0.0,0.15056729714075726,9,0,7,218,2,234.35946035385132,1,1,14.372728656350942
game,0.4025269996625042,0.15574075911577703,0.4513724828439645,0.09954611945938883,2963,0.17321093877156576,0.0,0.10347123543421427,31,0,6,174,2,175.468421459198,1,1,11.278558624541255
game,0.4267760093167702,0.12084365100455925,0.45373964803312633,0.07528006500055359,2576,0.1605871041615804,0.0,0.11555548508961995,12,0,5,166,2,232.70033383369446,1,1,36.85657923995392
game,0.48993768328445747,0.22651972459977077,0.5191593352883676,0.13213776183211956,3410,0.13065602779388427,0.0,0.17924851576487225,20,0,8,136,2,374.0914933681488,1,1,2.2376529768326026
game,0.7867174629324547,0.09622136746409546,0.5977484898407468,0.10154157411187574,3035,0.08057245016098022,0.0,0.10288301308949789,11,0,4,202,2,171.06980419158936,1,1,12.039013288524156
game,0.7215346534653465,0.10297120493106325,0.5646124957323317,0.05899955816815921,2929,0.19148455063501993,0.0,0.11921045780181885,12,0,6,175,2,175.04270029067993,1,1,11.47967793019602
game,0.6943474962063733,0.1669521453945692,0.5727870510875063,0.05701184707925971,3295,0.06610063711802165,0.0,0.1405312140782674,10,0,7,168,2,165.93346238136292,1,1,10.208127406903667
game,0.6866397721879449,0.18410548964664436,0.5325502293940831,0.11128533611960284,2107,0.07584327459335327,0.0,0.08102551698684693,8,0,3,207,2,399.3114683628082,1,1,1.083503160160263
game,0.7229865771812081,0.1285736404862273,0.5532438478747204,0.08366105252136193,1490,0.11404983202616374,0.0,0.05193928082784017,7,0,3,228,2,363.2761232852936,1,1,0.6633036422921088
game,0.5406003937007874,0.2374729986121291,0.49427675707203267,0.23358042037050608,2286,0.17462077140808105,0.0,0.0,109,0,0,91,3,11.694313764572144,1,2,0.12980214213099872
game,0.5300207604895105,0.1391366639690475,0.5087048368298368,0.13196912054014334,2288,0.02226398785909017,0.0,0.010024102528889973,8,0,5,119,3,94.83180952072144,1,1,7.978429225251211
game,0.4775319977740679,0.031128755090827596,0.4903079206084215,0.026715854463200024,1797,0.0032410303751627604,0.02079497973124186,0.02650834321975708,2,2,15,57,1,175.59745287895203,1,1,193.8573376175843
game,0.5292214912280702,0.12370213170759957,0.5416666666666666,0.1376627160556295,1140,0.009295233090718587,0.0,0.02031017541885376,6,0,12,132,3,191.1918215751648,1,1,22.50902947597117
game,0.4998929183323815,0.13159869833221774,0.5320769084332762,0.11448079345901524,1751,0.027424065272013347,0.0,0.006191635131835937,11,0,4,138,3,138.87130308151245,1,1,12.85408077811204
game,0.5095011876484561,0.20858910727923716,0.4422753365003959,0.18207965598341655,3368,0.06844508250554403,0.0,0.004770549138387045,42,0,3,106,3,51.7651150226593,1,1,4.457342325873058
game,0.5009131493506493,0.0846852388672624,0.5172709235209235,0.09203575087078199,1540,0.03691604932149251,0.0,0.09895553191502889,6,0,5,174,3,158.34997510910034,1,1,1.7987190653185567
game,0.4875368040685225,0.0741463036372342,0.48420770877944325,0.015089510102996605,2335,0.014655880133310954,0.0,0.13020873069763184,6,0,5,172,2,224.00316834449768,1,1,8.712864868711689
game,0.46839918488871535,0.011046209254882748,0.4860568788233762,0.0019398943145602753,2561,0.021881397565205893,0.0,0.16094692945480346,6,0,8,222,2,209.47221302986145,1,1,8.573166870517335
game,0.38987714269813,0.15720403336431366,0.4256950628277431,0.10977233700417814,2246,0.0205683430035909,0.0,0.05835601886113485,11,0,4,213,2,305.07771348953247,1,1,13.598403270107784
game,0.47999727338826953,0.04433060946785498,0.48173506759304124,0.02106421135117264,2063,0.10332229932149252,0.0,0.06771541436513265,5,0,5,237,2,265.8935446739197,1,1,12.04474646812946
game,0.4732819264069264,0.036967881804177774,0.4702681577681577,0.06252790174838042,2310,0.08384699026743571,0.0,0.1403977076212565,9,0,11,200,2,191.56519770622253,1,1,4.544612712251368
game,0.44390074069539665,0.10152840247928442,0.46386984437914885,0.0825654738504994,2042,0.013513441880544026,0.0,0.10889963308970134,6,0,6,188,2,445.80364084243774,1,1,17.580186608734856
game,0.46935142417244036,0.01691905718837203,0.4877149089042853,0.015086501115840126,2598,0.02972884972890218,0.0,0.09242143630981445,6,0,4,220,2,176.0619761943817,1,1,5.031899707897922
game,0.4546685724728488,0.06579511675188345,0.47175229741019215,0.06971442194844303,2394,0.00507821242014567,0.0,0.049770430723826094,3,0,7,188,2,417.2988317012787,1,1,16.585710878503978
game,0.3955363156713067,0.13587935946739385,0.43503342812952156,0.10106958603237305,2227,0.04361114899317423,0.0,0.03841880162556966,6,0,4,138,2,263.90567564964294,1,1,8.537093581994604
game,0.43563145609853,0.09908437130598881,0.46268706131638193,0.0740849403983753,2517,0.19987107117970784,0.0,0.1308790326118469,13,0,4,153,2,198.7252516746521,1,1,8.215085450753106
game,0.4646327597524381,0.04414818911829293,0.4799637409352337,0.03601637126192948,2666,0.15989863475163776,0.0,0.12648546695709229,12,0,9,211,2,247.7189586162567,1,1,5.004422737881828
game,0.42747947838736494,0.18459240308016406,0.5384109171515655,0.15628191681751288,2406,0.05594334999720255,0.0,0.08605063358942668,8,0,3,122,2,742.7987992763519,1,1,0.1253073180522767
game,0.3325865560990523,0.19722827172024154,0.40702809198682016,0.18191014227540728,3271,0.16631218592325847,0.0,0.07047551075617473,28,0,4,155,2,223.79559588432312,1,1,18.943345105429817
game,0.47298869680851063,0.01594033913688891,0.48528368794326243,0.00753493948967226,2350,0.25163480043411257,0.0,0.03147730032602946,12,0,3,162,1,126.44674038887024,1,1,6.583459878980318
game,0.41596654620372875,0.13528807991255845,0.47318292353417984,0.10596178128494477,3701,0.2702087640762329,0.0,0.055543168385823564,13,0,3,172,2,202.91348385810852,1,1,10.494371136034765
game,0.46506099160545644,0.03938567004376988,0.48747133807469584,0.013677360645114772,2859,0.1179899533589681,0.0,0.04298834800720215,4,0,6,192,2,302.04951786994934,1,1,6.9839408399839
game,0.466270934332305,0.02389247395459699,0.4853765731354977,0.00871635396379155,2269,0.17992962996164957,0.0,0.1012269655863444,4,0,2,159,2,268.6324746608734,1,1,8.337689740175952
game,0.4730308219178082,0.01584562807827683,0.48611111111111094,1.6653345369377348e-16,1971,0.17181681791941325,0.0,0.06537681818008423,8,0,3,223,2,278.2942190170288,1,1,14.75668004284087
game,0.4722993731380338,0.012321077979196153,0.4855938982676816,0.005970766236093391,2014,0.17255839904149373,0.0,0.0,3,0,0,218,2,1663.5433502197266,1,1,0.1383560890778361
game,0.4713387116716123,0.01778437010659863,0.4889616990878117,0.01785002162526509,2022,0.08036586046218872,0.0,0.1057314395904541,16,0,8,260,2,227.4242923259735,1,1,7.224985959168265
game,0.43590295783296945,0.10282901294233718,0.4570748423095583,0.08051599154752967,3664,0.2480157454808553,0.0,0.09813519716262817,17,0,11,210,2,221.02444100379944,1,1,4.103321687445253
game,0.43915356595092025,0.08604135232851812,0.46208248125426027,0.06300797788717268,3260,0.07277121146519978,0.0,0.025270171960194907,9,0,3,196,1,380.1288673877716,2,2,1.8390167980885237
game,0.41261940342240977,0.1732428315550211,0.4179038391415325,0.13045548893057385,2133,0.22350788116455078,0.0,0.09308588107426961,15,0,3,125,2,180.49935674667358,1,1,8.612443703937732
game,0.45924574209245744,0.053118599373416654,0.4763674867081193,0.04915346636161785,2466,0.04113872845967611,0.0,0.06337658961613973,4,0,6,198,2,235.69388222694397,1,1,7.521359116774457
game,0.4712223101265823,0.012163793869378985,0.48574313937134056,0.005041645548661711,3397,0.1014865517616272,0.0,0.09252342383066813,6,0,6,231,2,437.6092722415924,2,1,4.246654711735169
game,0.45869265647226176,0.07084573205143971,0.4693838575417522,0.05579944217375481,2109,0.16424311796824137,0.0,0.11775139570236207,13,0,6,169,2,175.54002737998962,1,1,7.901729672344425
game,0.4817591919982119,0.08939147962790574,0.4822306660706303,0.028471294645486565,2237,0.2153381109237671,0.0,0.10407468875249228,10,0,6,178,2,338.65446949005127,1,1,3.973410311062907
game,0.4378239141164857,0.08978740233663401,0.45591340353186344,0.08265157894432582,2026,0.16496463219324747,0.0,0.20222076177597045,15,0,6,187,1,186.74787545204163,1,1,5.952891762680018
game,0.4531780431619787,0.08337147196385085,0.4680820490713797,0.05902558336890984,3093,0.11887311935424805,0.0,0.05221809546152751,15,0,8,199,1,311.48713278770447,2,1,6.6695296518211205
game,0.4113001991817399,0.2167712658989898,0.42270791463297924,0.18571393981851408,2322,0.05470373630523682,0.0,0.14549108346303305,18,0,3,122,2,268.1834626197815,1,1,1.5120878274540124
game,0.4644647533076075,0.06838271523824523,0.4812875168442973,0.03455906442353622,1814,0.11909703016281128,0.0,0.16018664836883545,11,0,7,234,2,258.18803668022156,1,1,5.714044754986456
game,0.43943383805134956,0.10492889162293677,0.46217815083022445,0.07811685982386121,3038,0.06274009545644124,0.0,0.07137603362401326,9,0,5,181,2,240.34895420074463,1,1,2.9960439308349796
game,0.4719417241089442,0.011396570020993303,0.4857141522827467,0.005235361400291573,2974,0.12805010477701823,0.0,0.07636108001073201,8,0,9,147,2,235.46711611747742,1,1,9.292350591435632
game,0.4648528838659392,0.059324769830453115,0.47780267601974535,0.03227527087493922,2566,0.08034054438273112,0.0,0.0415071169535319,8,0,5,188,1,275.3247220516205,1,1,13.121891923016122
game,0.46769425675675674,0.01695774747065985,0.4806511056511056,0.01869105096591476,407,0.04161673386891683,0.0,0.04259750048319499,1,0,1,42,2,49.68110370635986,1,1,3.185365789384991
game,0.428755809365135,0.11500086884212855,0.4647979266534159,0.06586221698441115,2851,0.13074444532394408,0.0,0.14952113231023154,11,0,9,182,2,333.1274514198303,1,1,8.615884253982657
game,0.3492228190104167,0.20751644788790924,0.34736287937242794,0.1526861670788462,3456,0.14906222820281984,0.0,0.06323701540629069,39,0,5,118,2,176.4032485485077,1,1,16.11520485293575
game,0.45261597660734787,0.08146390690047195,0.47564660671003944,0.05703245264128608,3484,0.18435564041137695,0.0,0.107581094900767,17,0,7,202,2,244.9452121257782,1,1,8.69604301283507
game,0.4747762559335443,0.031537568823315605,0.48424314345991554,0.020954348757705563,2528,0.030374483267466227,0.0,0.03773578008015951,5,0,5,223,2,519.4175963401794,1,1,0.5744244383876405
game,0.4702781173594132,0.01036608196671121,0.48567450615127866,0.005489004006766242,2863,0.043754001458485924,0.0,0.06323060592015585,5,0,7,219,2,243.12491154670715,1,1,5.782443086335622
game,0.4542522979535206,0.08835216968224983,0.4703096697113346,0.05158386367922742,2883,0.24900466998418172,0.0,0.14779770374298096,16,0,5,198,2,298.8570234775543,1,1,8.392028401677008
game,0.46983466228893056,0.008757396858955194,0.486111111111111,1.1102230246251565e-16,2665,0.05866788228352864,0.0,0.07586913506189982,2,0,4,205,2,196.0406608581543,1,1,6.632726109893754
game,0.41373941377034756,0.09489105928411379,0.4685132228577016,0.10436797281538884,2273,0.06641303300857544,0.0,0.0018616676330566405,10,0,1,130,2,427.13226795196533,1,1,1.3145740784347475
game,0.47050414711796246,0.009044758280435865,0.48611111111111105,5.551115123125783e-17,1492,0.07293500502904256,0.0,0.07061506509780884,5,0,3,283,2,206.57775020599365,1,1,4.719568813699812
game,0.45645097373188404,0.06359518920773423,0.4760970209339774,0.048434794371923565,2760,0.1318325360616048,0.0,0.1355056325594584,8,0,6,226,2,1038.9518535137177,1,1,0.1964889549759175
game,0.4724689548120041,0.013372069583786662,0.4851289716760568,0.00819997131485428,2899,0.10107637246449788,0.0,0.08685054779052734,6,0,3,216,2,228.58973836898804,1,1,6.317905606280949
game,0.4529477472174658,0.07096935428187141,0.47314973363774737,0.04986854716953715,2336,0.06917162736256917,0.0,0.05670403639475505,9,0,3,259,2,371.68754625320435,1,1,0.9810409001469858
game,0.4469539188583383,0.10246614546319652,0.47309806070266314,0.05387052333179781,3346,0.15585814714431762,0.0,0.1496231436729431,17,0,10,233,2,221.58162236213684,1,1,6.261579645483314
game,0.4616679732041049,0.05220115934773452,0.47807392626377787,0.04363494068967818,3508,0.08003822962443034,0.0,0.06689305305480957,10,0,5,219,2,311.6846284866333,2,1,2.3633277522626606
game,0.4726662064570943,0.05526817285801637,0.482630038704805,0.016778632300665838,3531,0.07033693393071493,0.0,0.06525013446807862,6,0,5,187,2,363.04762506484985,1,1,6.463357100849556
game,0.4796343336483932,0.05904683195790721,0.4852709514807813,0.020549724277933525,2645,0.11531490882237752,0.0,0.05759985049565633,9,0,3,192,2,237.2507507801056,1,1,2.250940566714933
game,0.4757433321886447,0.045468033012957806,0.4847120472120472,0.05285376690550124,2184,0.055870083967844646,0.0,0.07944686412811279,14,0,5,209,2,209.35616540908813,1,1,3.437927971449633
game,0.4581775971023428,0.04854610009648047,0.4708907042060555,0.05932142424681967,3244,0.09087840716044109,0.0,0.10452257792154948,12,0,6,198,2,269.28037309646606,1,1,1.7434044876574668
game,0.47077940254389106,0.012965201511775671,0.486111111111111,1.1102230246251565e-16,2791,0.05096569061279297,0.0,0.06961871782938639,4,0,4,188,2,437.46092677116394,1,1,4.873149596643589
game,0.4693752381859756,0.010602913313655975,0.4855818089430894,0.00603961374728824,2624,0.24858787854512532,0.0,0.12090084552764893,17,0,9,189,2,299.4471378326416,1,1,1.2323296475757581
game,0.47265199714207945,0.016384038545389532,0.4869616826952155,0.009885459684688224,3674,0.09919029871622721,0.0,0.06559891700744629,7,0,5,207,2,304.4167592525482,1,1,1.642605203899059
game,0.45264098726719876,0.06485972405852095,0.4677667975843574,0.054616716683294195,2631,0.061545149485270186,0.0,0.07984638214111328,6,0,5,185,2,540.4875707626343,1,1,0.40726085357456976
game,0.3728808639108221,0.16840020363225888,0.4949811632347628,0.1379493122410054,2153,0.23647040923436483,0.0,0.17975028355916342,38,0,5,68,2,211.2428092956543,1,1,3.195967393623689
game,0.3658112504715202,0.13757808786612277,0.4325935705603755,0.11163376673065034,2651,0.1779315948486328,0.0,0.04050459464391073,14,0,4,111,2,301.770889043808,1,1,5.277558842955161
game,0.44803125,0.08471679036833549,0.4664166666666666,0.07458640589574245,2500,0.23681353330612182,0.0,0.00908433198928833,8,0,1,173,2,457.22150683403015,1,1,0.7123255840181724
game,0.43814321230342274,0.09368061596058397,0.45354096001644567,0.0810969663376241,2162,0.10859144528706868,0.0,0.08887205123901368,28,0,3,224,2,217.25319910049438,1,1,1.8852928099297854
game,0.4245516831159676,0.13786797227076933,0.45499941252496756,0.08922711873543754,2837,0.11279950936635336,0.0,0.10536728700002035,39,0,7,211,2,251.82502794265747,1,1,3.8893465117865005
game,0.43367255900266466,0.10592988238662038,0.45367550649240784,0.0851746863711856,2627,0.3008404016494751,0.0,0.05475407044092814,18,0,3,180,2,228.1789939403534,1,1,3.933223214180275
game,0.41589642018779344,0.12406032388771163,0.43880412102243077,0.09670559164704239,2130,0.26672056516011555,0.0,0.0,13,0,0,215,2,966.1726627349854,1,1,0.2696194716574058
game,0.47035601790450926,0.13222317355389304,0.45802018862363686,0.09454686079433441,2262,0.03689424196879069,0.0,0.23501463731129965,22,0,6,141,3,129.1475110054016,1,1,3.38765999487381
game,0.4381078375286041,0.11007214555094111,0.4617340452580727,0.07577839782046698,2185,0.019087469577789305,0.0,0.4500503897666931,10,0,11,147,2,301.37776803970337,1,1,8.999850627589582
game,0.42943560887896826,0.11521032023914492,0.45662477954144604,0.09140351951486061,2016,0.03855624993642171,0.0,0.3762877305348714,11,0,8,114,2,149.162038564682,1,1,26.999279421184696
game,0.46997520756457567,0.007864003303421551,0.4861111111111111,0.0,2168,0.021412205696105958,0.0,0.5485606749852499,8,0,11,92,2,131.83527898788452,1,1,3.090351066179194
game,0.28779731781376516,0.19257669092939045,0.35585357624831304,0.14141623769667142,2470,0.02981104850769043,0.0,0.49979800383249917,23,0,7,67,2,142.67749691009521,1,1,10.984313665490236
game,0.4401779689608637,0.17203545321126487,0.4603388813915129,0.14408533986634703,1482,0.012565648555755616,0.0,0.3327706178029378,6,0,5,148,3,176.39990997314453,1,1,1.6039277828957523
game,0.46873260796972394,0.010651550122924772,0.48623478777085183,0.006871849618499359,2246,0.229057244459788,0.0,0.07244643767674765,13,0,4,227,2,515.1814451217651,1,1,16.760491715388763
game,0.39465491948689957,0.17344274991298092,0.4181071081999028,0.11017480944234048,1832,0.3719936569531759,0.0,0.027318950494130453,14,0,1,232,3,189.0146107673645,2,1,1.0760017612941088
game,0.41283907779277756,0.13341696803227976,0.4395882551468106,0.10073874867876377,2963,0.29227524598439536,0.0,0.013337151209513346,15,0,2,193,2,297.85714292526245,1,1,8.359407965007522
game,0.43717968207088254,0.10893933387981398,0.4569145239749826,0.0834835911153873,2878,0.20960432688395184,0.0,0.0086252490679423,14,0,3,134,2,277.6101322174072,1,1,7.317735991888491
game,0.4561491935483871,0.07854693298068216,0.47119052316595955,0.07231393364498136,3379,0.1478906512260437,0.0,0.021580449740091958,10,0,1,202,1,258.0194408893585,1,1,4.339144366735148
game,0.4645086607678464,0.04951373440960156,0.47950826501366384,0.030730138458689785,3334,0.14299392700195312,0.0,0.02006821632385254,6,0,1,210,2,230.8166651725769,1,1,5.457791771937097
game,0.47132297904191617,0.010281591554297356,0.4860377284646393,0.002256242917615788,2839,0.1901602347691854,0.0,0.01082285245259603,6,0,2,197,2,298.85764050483704,2,1,5.599871343819424
game,0.4608256646216769,0.052990368267823024,0.47744830720290843,0.032845287430388864,2445,0.16574635108311972,0.0,0.0,4,0,0,191,1,279.20865774154663,1,1,7.838005629720717
game,0.46989190012180265,0.011631866863484271,0.4836369941805385,0.01488271324180487,3284,0.2840240955352783,0.0,0.017300601800282797,9,0,2,193,2,1082.9367775917053,1,1,0.28751366833088543
game,0.4478231927205636,0.07484384306935216,0.4784468299228446,0.07123481469592269,2981,0.24493775367736817,0.0,0.020405129591623942,6,0,2,180,2,221.36684036254883,1,1,5.125153168440055
game,0.4583175053628888,0.14258666652692092,0.4641629920947046,0.07497917389228273,2797,0.15589942932128906,0.0,0.00811906655629476,13,0,1,179,1,232.8972237110138,1,1,7.665199314084054
game,0.4698096132697947,0.008527019996510756,0.4861111111111111,0.0,2728,0.07152700026830038,0.0,0.006807013352711996,1,0,1,136,2,184.06770253181458,1,1,4.7383930509864545
game,0.44685592397336293,0.08119996336638592,0.46589180745673525,0.059403510859371865,2703,0.16553157170613605,0.0,0.04618911345799764,17,0,4,182,1,269.70018434524536,1,1,5.001482007799805
game,0.4666596514379323,0.03090192394375399,0.48568134935080687,0.005446087725805546,2747,0.09119939804077148,0.0,0.1410970687866211,10,0,6,149,2,303.34038734436035,2,2,2.320785542493165
game,0.3675867575966851,0.16883898415147175,0.4671193984039288,0.13952331446743305,2172,0.1004876971244812,0.0,0.0,16,0,0,104,2,83.57711219787598,1,1,1.852119432063532
game,0.3945157209974702,0.17058379273996085,0.43350198771232384,0.11342437219712782,2767,0.06532453695933024,0.0,0.07307018041610717,14,0,3,159,2,136.20009469985962,1,1,3.448907782702036
game,0.4195833333333333,0.1319127259285652,0.4446825396825397,0.10500035993171582,3150,0.18485026756922404,0.0,0.20241961081822712,14,0,9,141,2,345.9321265220642,1,1,24.295964551797812
game,0.4183571199486851,0.1971488894326672,0.4308851828094933,0.15611816648442153,3118,0.18792716264724732,0.0,0.22051059405008952,18,0,7,129,2,221.69713807106018,1,1,9.559368755726165
game,0.45354671280276815,0.09136227972754622,0.4775663206459054,0.06595932364639207,2890,0.10344087680180868,0.0,0.21311896642049152,8,0,11,145,2,235.11000275611877,1,1,29.27636963628885
game,0.4413134090102873,0.14563183382335246,0.4552737377320562,0.09126212752829366,2819,0.21009117762247723,0.0,0.2600136478741964,14,0,5,108,2,257.7864089012146,1,1,43.0412675316787
game,0.44772139625080803,0.09540361534112736,0.46283128636069815,0.06437713139341905,3094,0.1118940790494283,0.0,0.10990118583043416,9,0,7,92,2,251.84068393707275,1,1,85.19263855393667
game,0.600915065212373,0.1871130980205268,0.41091169077664924,0.11908567330864694,2888,0.031018586953481038,0.009803601106007894,0.5236548980077108,12,3,6,64,1,34.58952045440674,1,1,11.217561733528427
game,0.7086089996246248,0.12372298184134624,0.5140035869202536,0.11953323724140105,888,0.007855387528737386,0.0,0.5115638653437297,4,0,8,141,3,42.05569243431091,1,1,3.97795994194452
game,0.6848573751758087,0.2551446927502823,0.4115389123300516,0.2492196267869931,948,0.7466813166936238,0.0,0.02965851624806722,8,0,1,6,1,1.0769798755645752,1,1,1.2170257021363478
game,0.6869931943237763,0.1625075170412514,0.4023473951797149,0.12798188276628064,1151,0.006373540560404459,0.0,0.651170551776886,4,0,3,69,1,35.06169891357422,1,1,25.7735447358082
game,0.5517877017250975,0.14554207983218467,0.46180362332282193,0.09299024958940502,599,0.0,0.0,0.38133439620335896,0,0,6,235,3,458.68973088264465,1,1,15.409769001195786
game,0.5466596177944862,0.23212653395496652,0.388088276246171,0.16503132229877648,1330,0.024153204758961995,0.0,0.15679821570714314,11,0,4,46,2,22.54471254348755,1,1,5.387135214569573
game,0.5354153790688092,0.11045638069628962,0.530833676692762,0.10693713980475893,1618,0.05598756472269694,0.0,0.6342192014058431,4,0,5,83,1,40.790603160858154,1,1,29.392650048976225
game,0.6222129319955407,0.2317942465108244,0.3961175700306135,0.18405544739115984,2093,0.024000167846679688,0.0,0.07390312751134237,15,0,5,32,1,77.6846272945404,1,1,108.37647045791144
game,0.6757900182379349,0.17190786092073487,0.4835390946502058,0.22773868619415655,2376,0.03598755995432536,0.0,0.3302030563354492,24,0,5,54,1,137.5562665462494,1,1,70.24894541081588
game,0.5977421546824809,0.23432465060915242,0.5682535760371195,0.10268580057540039,1349,0.004383750756581624,0.0,0.15112568537394205,2,0,3,57,2,727.389815568924,1,1,50.25559077472148
game,0.565969481715338,0.1589362951015543,0.5014031395246864,0.17639184985801917,1267,0.008048315842946371,0.0,0.7526654521624248,5,0,8,101,2,114.00731205940247,1,1,7.633196366109268
game,0.46053785066006603,0.20290284360310082,0.3059222588925559,0.1605783036780971,2020,0.5817262848218282,0.0,0.06652841965357463,6,0,4,54,2,68.53895378112793,1,1,13.456834908277795
game,0.46326507851005316,0.17500493397316566,0.3521111898973528,0.2422411515134482,1234,0.023942633469899496,0.0,0.011562883853912354,11,0,3,46,1,14.4776611328125,2,1,0.8256295992711397
game,0.5827364073861285,0.1018538795288713,0.34739391042545714,0.08334111814910344,1896,0.06725955804189046,0.002210533618927002,0.9921928485234578,15,1,3,51,2,28.68268060684204,1,1,8.597868815328523
game,0.5086905411151643,0.07355472655303233,0.49262851133011526,0.08320385760328891,2486,0.017258032162984212,0.0,0.437865149974823,8,0,9,98,1,57.75399589538574,1,1,14.126404781345798
game,0.49253978534922527,0.04671545905105108,0.49089164011329434,0.032447249387223744,1883,0.05688692728678386,0.0,0.36989057064056396,19,0,3,56,1,28.44268012046814,1,1,9.116331765675588
game,0.4760158989078202,0.14126091537106292,0.4325145272054939,0.13513889257585004,1262,0.1425005555152893,0.008502328395843506,1.3726737777392068,27,4,9,10,2,3.274423122406006,1,1,3.30736241785655
game,0.6068677787181984,0.08979524340914137,0.5261520811789038,0.1343102873807163,1934,0.06325909694035849,0.002708919843037923,0.7150444467862447,19,2,6,20,1,41.64953327178955,1,1,0
game,0.4891283810240539,0.09618768166489493,0.47081645844773934,0.1642760705385346,1821,0.036002675692240395,0.0,0.3956037481625875,17,0,4,142,1,40.86051368713379,1,1,101.16002832655172
game,0.46185885663780324,0.0822223628845867,0.4357802954371897,0.11103980359564741,1746,0.08138408660888671,0.0,0.5319059371948243,19,0,3,25,1,11.432053327560425,1,1,7.501106839534329
game,0.6174933638062589,0.1183565417658894,0.3763044357874134,0.06618146383742761,2214,0.23621162970860798,0.0,1.0555695374806722,15,0,6,49,1,48.36080861091614,1,1,89.0400719290972
game,0.48243457431758674,0.03939404008772469,0.4688395742130498,0.026209938497107305,1599,0.06656440893809,0.0,0.6962471008300781,14,0,9,83,1,28.925963878631592,1,1,0
